item_id,name,width_cm,depth_cm,height_cm,mass_kg,priority,expiry_date,usage_limit,preferred_zone
001310,Fire_Extinguisher,42.1,43.2,20.0,18.19,24,,3433,Engineering_Bay
001311,Antibiotic_Supply,41.3,24.5,39.8,20.14,91,2026-09-22T00:00:00Z,2025,Lab
001312,Handheld_Spectrometer,37.6,12.2,31.9,7.32,82,,3903,Lab
001313,Food_Packet,21.0,14.1,19.9,2.5,58,2026-12-27T00:00:00Z,76,Storage_Bay
001314,Medical_Scanner,47.7,14.3,49.8,16.98,13,2025-11-14T00:00:00Z,20,Medical_Bay
001315,Protein_Bars,39.2,24.3,23.6,11.24,72,,3282,Crew_Quarters
001316,Cooling_System,32.8,46.8,34.8,26.71,16,,1908,Power_Bay
001317,3D_Printer,43.6,39.4,41.9,35.99,2,,4337,Lab
001318,LED_Work_Light,23.6,41.4,39.4,19.25,37,,600,Engineering_Bay
001319,Gyroscope_Module,26.5,38.3,29.0,14.72,81,,784,Cockpit
001320,Cooling_System,15.0,24.8,26.3,4.89,18,,2165,Power_Bay
001321,Microgravity_Lab_Kit,16.7,24.5,26.9,6.6,96,,15,Crew_Quarters
001322,Circuit_Board,12.4,10.8,37.0,2.48,36,,1896,Engineering_Bay
001323,Helmet_Visor,12.5,41.1,39.0,10.02,64,,4930,Crew_Quarters
001324,Protein_Bars,12.5,10.2,25.2,1.61,27,,4205,Crew_Quarters
001325,Microgravity_Lab_Kit,14.8,28.7,27.4,7.5,34,,92,Crew_Quarters
001326,Scientific_Sensor,36.3,12.4,49.0,11.03,45,,324,Lab
001327,Tether_Reel,16.1,12.0,18.7,1.81,59,,1709,Airlock
001328,LED_Work_Light,46.1,45.3,40.4,42.18,93,,572,Engineering_Bay
001329,Radiation_Shield,27.0,40.8,30.6,16.85,90,,2226,Engineering_Bay
001330,3D_Printer,21.9,20.0,10.9,2.39,9,,717,Lab
001331,3D_Printer,10.6,37.1,46.3,9.1,23,,4983,Lab
001332,Tether_Reel,32.1,41.9,17.8,11.97,63,,4039,Airlock
001333,Radiation_Shield,10.3,32.1,31.0,5.12,65,,3406,Engineering_Bay
001334,Laptop,23.0,38.4,31.8,14.04,28,,2132,Crew_Quarters
001335,Navigation_Module,43.4,46.6,31.6,31.95,52,,3010,Cockpit
001336,Fire_Extinguisher,42.6,16.1,48.2,16.53,8,,4602,Crew_Quarters
001337,Oxygen_Cylinder,29.5,22.0,64.9,20.8,23,,861,Airlock
001338,Medical_Scanner,37.3,32.6,19.9,12.1,57,2026-02-22T00:00:00Z,100,Lab
001339,Protein_Bars,43.0,16.8,21.8,7.87,56,,2253,Storage_Bay
001340,Antibiotic_Supply,20.5,19.0,46.3,9.02,44,2027-03-09T00:00:00Z,4200,Medical_Bay
001341,Tool_Kit,29.8,14.2,10.6,7.9,53,,3,Storage_Bay
001342,First_Aid_Kit,17.8,21.2,26.3,3.8,77,,49,Crew_Quarters
001343,Microgravity_Lab_Kit,11.8,22.5,17.7,4.3,57,,73,Lab
001344,Cooling_System,49.9,14.7,45.5,16.69,52,,3142,Power_Bay
001345,Emergency_Oxygen_Mask,37.0,23.3,27.9,12.03,30,,2855,Medical_Bay
001346,Navigation_Module,15.6,18.7,13.8,2.01,100,,2014,Command_Center
001347,Helmet_Visor,47.5,23.3,40.4,22.36,95,,2101,Storage_Bay
001348,Seed_Packets,10.1,20.6,22.7,9.6,79,,49,Lab
001349,Helmet_Visor,42.1,45.8,27.8,26.8,75,,1903,Storage_Bay
001350,Research_Samples,12.8,15.7,24.7,4.4,22,,4652,Storage_Bay
001351,Radiation_Shield,37.2,15.9,32.5,9.61,8,,624,Engineering_Bay
001352,Oxygen_Cylinder,19.4,21.4,97.2,35.6,22,,3886,Crew_Quarters
001353,Food_Packet,26.7,11.7,25.1,5.1,46,2025-05-08T00:00:00Z,66,Crew_Quarters
001354,Medical_Scanner,45.6,44.3,15.9,16.06,92,2025-08-22T00:00:00Z,2,Lab
001355,Cooling_System,23.5,40.6,28.7,13.69,1,,930,Engineering_Bay
001356,Solar_Panel,60.7,87.3,5.0,17.5,46,,2372,External_Storage
001357,Tether_Reel,31.1,26.7,16.4,6.81,67,,3995,External_Storage
001358,Solar_Panel,98.8,43.3,3.7,15.5,6,,390,External_Storage
001359,Microgravity_Lab_Kit,16.6,28.9,20.3,3.4,31,,60,Lab
001360,Pressure_Regulator,15.8,16.8,45.1,5.99,77,,1882,Engineering_Bay
001361,CO2_Scrubber,20.5,30.8,23.8,7.51,54,,698,Engineering_Bay
001362,Radiation_Shield,26.3,33.7,36.9,16.35,92,,1042,Engineering_Bay
001363,Vacuum_Sealed_Tools,37.3,43.0,24.6,19.73,17,,507,Storage_Bay
001364,Water_Purification_Unit,29.7,15.3,30.9,7.02,43,,858,Crew_Quarters
001365,Water_Purification_Unit,35.0,44.5,41.4,32.24,21,,3473,Crew_Quarters
001366,Radiation_Shield,48.6,26.3,16.3,10.42,44,,3657,Engineering_Bay
001367,Microgravity_Lab_Kit,16.1,20.5,27.2,5.2,6,,62,Crew_Quarters
001368,Seed_Packets,21.5,14.4,18.3,5.0,86,,42,Lab
001369,Protein_Bars,37.7,25.3,17.1,8.16,60,,4651,Crew_Quarters
001370,Gyroscope_Module,41.3,13.0,39.9,10.71,54,,2104,Cockpit
001371,Handheld_Spectrometer,21.6,49.7,45.9,24.64,39,,1086,Engineering_Bay
001372,Battery_Pack,33.9,45.3,11.7,8.98,14,,235,External_Storage
001373,Oxygen_Cylinder,21.6,16.4,78.4,42.8,76,,3134,Airlock
001374,Waste_Management_Kit,20.9,25.4,17.2,6.0,91,,17,Sanitation_Bay
001375,Water_Purification_Unit,49.7,17.4,24.2,10.46,56,,1741,Life_Support
001376,Circuit_Board,42.6,28.4,48.7,29.46,62,,30,Storage_Bay
001377,Circuit_Board,47.5,15.1,17.6,6.31,63,,4451,Engineering_Bay
001378,Microgravity_Lab_Kit,27.7,17.3,24.2,6.3,6,,1,Lab
001379,Emergency_Oxygen_Mask,49.1,28.6,11.0,7.72,67,,1213,Medical_Bay
001380,Navigation_Module,18.8,13.5,49.9,6.33,72,,1643,Command_Center
001381,Space_Suit,32.4,47.5,18.4,14.16,12,,4914,Storage_Bay
001382,Waste_Management_Kit,29.7,10.6,27.0,6.7,99,,56,Engineering_Bay
001383,Microgravity_Lab_Kit,23.9,16.0,13.2,9.2,66,,48,Lab
001384,Helmet_Visor,35.5,19.5,44.9,15.54,10,,3907,Crew_Quarters
001385,Emergency_Oxygen_Mask,16.6,13.2,37.6,4.12,2,,4541,Medical_Bay
001386,Asteroid_Sample_Container,18.8,22.5,27.4,6.0,50,,423,Lab
001387,Emergency_Oxygen_Mask,31.1,30.2,34.9,16.39,89,,1942,Medical_Bay
001388,Pressure_Regulator,18.2,16.1,12.2,1.79,92,,415,Engineering_Bay
001389,Communication_Device,37.6,40.9,48.7,37.45,76,,4698,Command_Center
001390,Microgravity_Lab_Kit,13.1,15.0,18.5,10.0,57,,98,Lab
001391,Circuit_Board,35.0,35.4,26.5,16.42,19,,3173,Storage_Bay
001392,Pressure_Regulator,37.3,23.6,45.8,20.16,36,,4824,Airlock
001393,Microgravity_Lab_Kit,22.6,12.7,20.8,4.6,22,,17,Crew_Quarters
001394,Vacuum_Sealed_Tools,14.1,44.6,38.2,12.01,70,,2827,Maintenance_Bay
001395,CO2_Scrubber,14.3,32.6,31.8,7.41,1,,332,Life_Support
001396,Food_Packet,11.5,22.2,16.2,3.2,3,2025-07-17T00:00:00Z,10,Crew_Quarters
001397,Emergency_Oxygen_Mask,26.2,47.9,49.6,31.12,65,,2818,Medical_Bay
001398,Tool_Kit,23.6,26.5,11.7,2.6,31,,20,Storage_Bay
001399,Tether_Reel,46.8,38.3,39.1,35.04,1,,1006,Airlock
001400,Helmet_Visor,12.8,30.2,45.3,8.76,79,,1866,Crew_Quarters
001401,Fire_Extinguisher,33.5,11.7,31.8,6.23,18,,846,Crew_Quarters
001402,Thruster_Fuel,20.0,14.7,35.0,5.14,26,,225,Storage_Bay
001403,Emergency_Beacon,15.8,40.6,18.9,6.06,37,,3089,Command_Center
001404,Handheld_Spectrometer,10.1,48.6,10.0,2.45,5,,139,Lab
001405,Oxygen_Cylinder,28.1,23.2,91.3,43.0,77,,3971,Medical_Bay
001406,Radiation_Shield,14.1,39.1,29.7,8.19,55,,186,Engineering_Bay
001407,Space_Suit,21.5,13.0,33.9,4.74,76,,4509,Storage_Bay
001408,Tool_Kit,26.0,11.4,19.9,8.5,24,,22,Storage_Bay
001409,Circuit_Board,13.7,39.1,40.4,10.82,75,,4801,Engineering_Bay
001410,Cooling_System,40.0,37.0,29.5,21.83,38,,4245,Power_Bay
001411,Space_Suit,49.4,48.0,21.0,24.9,62,,3581,Storage_Bay
001412,Water_Bottle,27.4,40.4,44.9,24.85,36,,3878,Crew_Quarters
001413,Microgravity_Lab_Kit,26.9,12.8,19.9,3.4,65,,55,Lab
001414,Lab_Microscope,30.2,43.3,30.4,19.88,51,,4456,Lab
001415,3D_Printer,31.9,25.4,36.7,14.87,51,,74,Engineering_Bay
001416,Medical_Scanner,42.8,48.2,40.2,41.47,60,2027-02-06T00:00:00Z,27,Lab
001417,Antibiotic_Supply,28.0,25.9,34.3,12.44,24,2025-09-07T00:00:00Z,4990,Medical_Bay
001418,Tool_Kit,15.2,13.4,25.9,6.0,31,,50,Storage_Bay
001419,Water_Bottle,28.2,11.9,26.8,4.5,40,,4513,Storage_Bay
001420,First_Aid_Kit,22.2,15.9,24.0,6.7,73,,6,Medical_Bay
001421,Protein_Bars,23.3,42.1,18.8,9.22,79,,747,Storage_Bay
001422,Pressure_Regulator,39.0,11.5,38.8,8.7,70,,4770,Engineering_Bay
001423,Fire_Extinguisher,39.2,11.0,38.6,8.32,57,,4859,Engineering_Bay
001424,Antibiotic_Supply,43.0,45.4,15.4,15.03,14,2026-02-08T00:00:00Z,920,Lab
001425,Food_Packet,25.5,14.0,11.5,6.2,44,2025-11-26T00:00:00Z,68,Crew_Quarters
001426,Thruster_Fuel,29.9,45.7,24.8,16.94,39,,1081,Engine_Bay
001427,Emergency_Oxygen_Mask,44.9,27.4,46.6,28.67,90,,120,Crew_Quarters
001428,Navigation_Module,44.4,14.7,31.2,10.18,97,,3488,Cockpit
001429,Fire_Extinguisher,45.6,34.0,40.2,31.16,60,,4653,Engineering_Bay
001430,Protein_Bars,17.1,24.0,20.5,4.21,7,,3873,Storage_Bay
001431,Laptop,16.4,11.6,36.0,3.42,60,,3638,Command_Center
001432,Research_Samples,27.9,15.2,27.7,9.4,5,,2877,Lab
001433,First_Aid_Kit,21.2,11.6,24.5,5.2,50,,54,Crew_Quarters
001434,EV_Suit_Battery,18.3,30.7,35.4,9.94,87,,629,Airlock
001435,Navigation_Module,30.2,21.4,43.1,13.93,25,,2002,Command_Center
001436,Medical_Scanner,17.2,48.6,17.2,7.19,13,2025-08-13T00:00:00Z,23,Medical_Bay
001437,Space_Suit,45.6,16.8,41.3,15.82,69,,2052,Storage_Bay
001438,Lab_Microscope,39.0,35.6,14.1,9.79,2,,374,Medical_Bay
001439,Protein_Bars,20.4,39.2,30.2,12.08,84,,1091,Storage_Bay
001440,Scientific_Sensor,33.3,12.3,16.0,3.28,75,,4401,Cockpit
001441,Tool_Kit,28.1,22.7,16.7,7.6,96,,3,Maintenance_Bay
001442,Vacuum_Sealed_Tools,29.3,26.5,28.4,11.03,75,,3544,Maintenance_Bay
001443,Water_Purification_Unit,32.9,48.0,15.5,12.24,32,,2774,Crew_Quarters
001444,Scientific_Sensor,13.4,45.3,43.3,13.14,93,,1625,Lab
001445,Vacuum_Sealed_Tools,46.6,31.5,35.9,26.35,51,,572,Storage_Bay
001446,Fire_Extinguisher,38.7,43.3,43.3,36.28,67,,3255,Crew_Quarters
001447,CO2_Scrubber,23.3,24.3,15.5,4.39,23,,347,Engineering_Bay
001448,Seed_Packets,21.0,16.0,24.6,8.0,3,,69,Lab
001449,EV_Suit_Battery,21.5,16.3,13.6,2.38,86,,393,Storage_Bay
001450,Protein_Bars,16.3,26.0,23.7,5.02,63,,3486,Crew_Quarters
001451,LED_Work_Light,19.9,32.9,15.3,5.01,35,,2077,Maintenance_Bay
001452,Waste_Management_Kit,20.4,20.3,10.1,5.6,35,,43,Engineering_Bay
001453,Tether_Reel,24.5,10.4,27.3,3.48,71,,1859,External_Storage
001454,LED_Work_Light,25.3,22.1,45.7,12.78,75,,1274,Maintenance_Bay
001455,Scientific_Sensor,24.8,13.3,19.8,3.27,64,,4615,Lab
001456,Research_Samples,21.3,22.4,19.2,4.6,97,,4024,Storage_Bay
001457,Tether_Reel,19.9,31.2,49.3,15.3,86,,4618,External_Storage
001458,Pressure_Regulator,33.9,26.4,17.9,8.01,66,,2050,Engineering_Bay
001459,Helmet_Visor,17.9,38.7,45.0,15.59,72,,1356,Storage_Bay
001460,Communication_Device,40.7,29.9,28.9,17.58,80,,1118,Crew_Quarters
001461,Cooling_System,47.3,45.6,38.1,41.09,10,,3475,Engineering_Bay
001462,Tool_Kit,11.6,28.6,12.1,9.3,5,,64,Maintenance_Bay
001463,Gyroscope_Module,39.3,11.7,39.0,8.97,35,,2680,Cockpit
001464,Water_Purification_Unit,26.8,37.0,43.6,21.62,84,,1632,Life_Support
001465,Scientific_Sensor,33.3,36.3,12.9,7.8,77,,3654,Lab
001466,Radiation_Shield,39.8,30.4,30.0,18.15,33,,2737,Storage_Bay
001467,Research_Samples,12.9,15.2,27.0,5.5,42,,1154,Storage_Bay
001468,Protein_Bars,23.6,45.5,32.0,17.18,93,,1427,Storage_Bay
001469,Communication_Device,24.1,11.9,22.4,3.21,57,,2158,Crew_Quarters
001470,Navigation_Module,13.0,20.6,49.4,6.61,48,,573,Cockpit
001471,Thruster_Fuel,13.7,18.8,12.4,1.6,99,,645,Engine_Bay
001472,Gyroscope_Module,19.6,30.0,23.4,6.88,68,,2291,Engineering_Bay
001473,Seed_Packets,18.1,20.7,18.1,3.3,31,,5,Greenhouse
001474,Tether_Reel,45.4,40.9,42.3,39.27,13,,2141,External_Storage
001475,Oxygen_Cylinder,29.9,23.4,89.5,13.4,28,,1849,Crew_Quarters
001476,Medical_Scanner,12.9,30.1,46.2,8.97,27,2026-03-03T00:00:00Z,77,Lab
001477,Seed_Packets,19.3,18.2,14.5,9.7,84,,49,Greenhouse
001478,Solar_Panel,61.8,44.4,2.7,7.2,78,,1599,External_Storage
001479,Antibiotic_Supply,37.0,11.9,46.4,10.21,10,2027-03-03T00:00:00Z,4715,Medical_Bay
001480,LED_Work_Light,14.8,42.3,48.1,15.06,85,,4876,Engineering_Bay
001481,Communication_Device,19.9,12.8,11.2,1.43,42,,4191,Command_Center
001482,Radiation_Shield,15.7,33.6,28.6,7.54,32,,1915,Engineering_Bay
001483,Research_Samples,11.8,30.0,25.4,1.0,91,,1574,Storage_Bay
001484,Fire_Extinguisher,10.5,47.6,48.0,12.0,21,,1789,Crew_Quarters
001485,Pressure_Regulator,41.7,33.8,34.4,24.24,81,,4792,Engineering_Bay
001486,Antibiotic_Supply,25.3,44.3,18.0,10.09,93,2025-05-09T00:00:00Z,750,Lab
001487,Emergency_Oxygen_Mask,34.4,36.0,23.1,14.3,73,,4930,Crew_Quarters
001488,Oxygen_Cylinder,23.4,25.0,84.8,20.5,63,,422,Crew_Quarters
001489,Medical_Scanner,31.5,15.3,15.3,3.69,81,2027-02-05T00:00:00Z,54,Lab
001490,EV_Suit_Battery,43.0,24.9,43.8,23.45,55,,299,Airlock
001491,Laptop,16.6,40.7,17.9,6.05,81,,599,Crew_Quarters
001492,CO2_Scrubber,36.9,48.1,33.9,30.08,98,,868,Engineering_Bay
001493,Research_Samples,21.2,28.6,12.0,7.9,30,,1908,Lab
001494,Handheld_Spectrometer,37.4,48.1,49.0,44.07,83,,1618,Lab
001495,Water_Bottle,22.7,43.5,14.6,7.21,50,,1179,Storage_Bay
001496,Tool_Kit,12.9,18.9,22.9,8.1,1,,6,Storage_Bay
001497,Helmet_Visor,30.1,40.7,15.8,9.68,70,,3872,Crew_Quarters
001498,Solar_Panel,45.0,58.7,2.0,19.5,3,,3244,Power_Bay
001499,Laptop,27.1,35.2,35.6,16.98,16,,491,Crew_Quarters
001500,CO2_Scrubber,42.9,49.8,34.3,36.64,85,,742,Life_Support
001501,Cooling_System,48.1,32.8,21.1,16.64,80,,4145,Engineering_Bay
001502,EV_Suit_Battery,39.7,24.7,30.8,15.1,96,,585,Storage_Bay
001503,Emergency_Beacon,38.0,47.3,26.0,23.37,56,,369,Cockpit
001504,Gyroscope_Module,11.6,16.0,28.5,2.64,94,,1820,Engineering_Bay
001505,Scientific_Sensor,42.3,43.1,38.6,35.19,59,,1853,Cockpit
001506,Thruster_Fuel,17.2,16.5,48.0,6.81,8,,4713,Storage_Bay
001507,Tether_Reel,12.9,31.8,39.2,8.04,66,,2595,External_Storage
001508,Radiation_Shield,37.2,13.1,30.9,7.53,90,,2045,Storage_Bay
001509,Oxygen_Cylinder,18.8,29.8,84.3,41.4,53,,3509,Airlock
001510,LED_Work_Light,31.5,32.9,21.4,11.09,89,,4966,Engineering_Bay
001511,Helmet_Visor,35.6,34.6,24.4,15.03,1,,3181,Crew_Quarters
001512,Space_Suit,37.5,23.8,35.5,15.84,72,,1265,Storage_Bay
001513,Laptop,42.7,21.8,35.2,16.38,52,,2893,Command_Center
001514,Tether_Reel,44.9,30.9,21.6,14.98,67,,2265,External_Storage
001515,Food_Packet,21.6,12.6,20.6,4.9,4,2027-03-23T00:00:00Z,85,Storage_Bay
001516,Handheld_Spectrometer,34.7,35.1,21.8,13.28,53,,607,Lab
001517,Navigation_Module,36.2,38.8,17.5,12.29,6,,152,Command_Center
001518,Emergency_Oxygen_Mask,13.7,32.9,31.6,7.12,90,,701,Medical_Bay
001519,Circuit_Board,11.2,44.4,47.5,11.81,94,,3300,Storage_Bay
001520,Emergency_Oxygen_Mask,14.1,14.6,28.0,2.88,59,,1079,Medical_Bay
001521,LED_Work_Light,23.3,34.2,31.0,12.35,35,,2569,Engineering_Bay
001522,CO2_Scrubber,47.3,20.0,13.7,6.48,38,,822,Engineering_Bay
001523,Fire_Extinguisher,35.0,11.2,45.4,8.9,35,,907,Crew_Quarters
001524,Helmet_Visor,20.5,21.0,44.4,9.56,56,,2340,Storage_Bay
001525,Lab_Microscope,35.6,29.5,30.1,15.81,9,,4747,Lab
001526,Helmet_Visor,19.3,16.4,28.5,4.51,66,,3404,Crew_Quarters
001527,Microgravity_Lab_Kit,28.1,22.8,13.1,8.8,23,,69,Lab
001528,Water_Bottle,11.8,44.4,17.8,4.66,11,,3772,Crew_Quarters
001529,Circuit_Board,16.0,43.8,43.0,15.07,90,,476,Engineering_Bay
001530,Thruster_Fuel,35.6,48.4,30.4,26.19,99,,4419,Engine_Bay
001531,Antibiotic_Supply,41.5,25.5,38.9,20.58,100,2026-05-26T00:00:00Z,3729,Medical_Bay
001532,Scientific_Sensor,16.1,27.3,20.2,4.44,8,,2490,Cockpit
001533,Emergency_Beacon,49.4,40.9,26.0,26.27,65,,1846,Command_Center
001534,Water_Bottle,13.5,45.9,34.6,10.72,33,,312,Storage_Bay
001535,Laptop,44.2,16.1,23.5,8.36,30,,4902,Command_Center
001536,Vacuum_Sealed_Tools,40.3,11.0,17.5,3.88,33,,4333,Storage_Bay
001537,Emergency_Oxygen_Mask,14.3,11.4,10.8,0.88,56,,4165,Crew_Quarters
001538,Antibiotic_Supply,28.1,12.6,43.0,7.61,57,2025-07-23T00:00:00Z,4148,Lab
001539,Microgravity_Lab_Kit,18.5,11.8,13.7,4.5,41,,3,Lab
001540,Food_Packet,21.7,17.4,29.4,4.7,57,2026-05-12T00:00:00Z,88,Crew_Quarters
001541,Water_Purification_Unit,44.1,33.2,19.2,14.06,22,,1329,Crew_Quarters
001542,Scientific_Sensor,36.7,25.2,31.2,14.43,88,,2204,Cockpit
001543,Tool_Kit,29.9,22.9,11.7,2.2,46,,78,Storage_Bay
001544,Tool_Kit,16.2,10.4,21.7,3.8,57,,51,Storage_Bay
001545,Helmet_Visor,39.7,18.7,18.0,6.68,42,,2373,Storage_Bay
001546,Emergency_Beacon,10.4,19.6,45.7,4.66,59,,3953,Cockpit
001547,Gyroscope_Module,44.4,28.0,33.2,20.64,9,,521,Cockpit
001548,Radiation_Shield,41.9,15.6,11.9,3.89,79,,2952,Engineering_Bay
001549,Helmet_Visor,10.0,49.8,30.5,7.59,39,,1875,Crew_Quarters
001550,Solar_Panel,48.1,68.4,1.8,9.5,23,,2220,Power_Bay
001551,Food_Packet,27.6,25.7,24.9,5.0,87,2026-01-31T00:00:00Z,47,Crew_Quarters
001552,Food_Packet,18.8,27.0,26.8,6.7,42,2026-09-25T00:00:00Z,100,Storage_Bay
001553,Handheld_Spectrometer,17.3,29.7,14.2,3.65,15,,2365,Lab
001554,Handheld_Spectrometer,12.9,39.2,41.7,10.54,92,,3271,Lab
001555,Cooling_System,33.7,38.6,37.1,24.13,85,,3471,Power_Bay
001556,Helmet_Visor,31.6,33.9,36.3,19.44,83,,3062,Storage_Bay
001557,3D_Printer,40.0,34.1,29.2,19.91,96,,3358,Lab
001558,Scientific_Sensor,33.7,23.0,12.7,4.92,47,,277,Lab
001559,Protein_Bars,35.6,32.3,30.2,17.36,72,,4124,Storage_Bay
001560,Space_Suit,14.5,23.4,33.9,5.75,26,,4949,Airlock
001561,Food_Packet,22.3,24.9,21.7,2.7,64,2027-01-20T00:00:00Z,32,Storage_Bay
001562,Research_Samples,24.2,10.7,20.8,6.8,88,,4113,Lab
001563,Solar_Panel,76.7,77.3,4.5,6.0,21,,1496,Power_Bay
001564,Medical_Scanner,44.9,44.1,32.3,31.98,88,2026-12-01T00:00:00Z,57,Medical_Bay
001565,Space_Suit,24.2,18.3,20.1,4.45,69,,1964,Airlock
001566,Antibiotic_Supply,48.5,45.6,19.8,21.89,99,2025-06-25T00:00:00Z,1945,Lab
001567,Tool_Kit,26.4,26.5,10.8,7.1,8,,21,Maintenance_Bay
001568,Waste_Management_Kit,16.9,27.3,15.5,3.7,23,,54,Engineering_Bay
001569,Tether_Reel,27.9,34.1,20.3,9.66,12,,245,External_Storage
001570,Seed_Packets,24.3,21.8,28.2,9.5,87,,14,Greenhouse
001571,Battery_Pack,36.2,23.2,30.8,12.93,100,,481,Power_Bay
001572,Emergency_Oxygen_Mask,11.2,12.6,29.9,2.11,28,,756,Medical_Bay
001573,Solar_Panel,97.9,98.0,4.2,14.5,54,,1283,Power_Bay
001574,Food_Packet,14.5,20.6,27.9,3.8,79,2026-02-26T00:00:00Z,5,Storage_Bay
001575,EV_Suit_Battery,46.7,21.9,42.1,21.53,85,,614,Storage_Bay
001576,Food_Packet,25.2,11.4,22.9,2.5,22,2026-12-21T00:00:00Z,59,Crew_Quarters
001577,Battery_Pack,37.1,46.7,36.8,31.88,100,,774,External_Storage
001578,Tether_Reel,13.4,13.1,10.0,0.88,91,,1290,External_Storage
001579,Asteroid_Sample_Container,18.8,29.2,24.5,6.1,25,,656,Lab
001580,Radiation_Shield,17.3,18.0,37.2,5.79,87,,1209,Storage_Bay
001581,LED_Work_Light,41.3,17.0,43.5,15.27,91,,174,Engineering_Bay
001582,Water_Bottle,44.7,17.5,41.2,16.11,7,,1707,Crew_Quarters
001583,Oxygen_Cylinder,29.1,15.4,81.8,38.9,60,,4189,Airlock
001584,LED_Work_Light,27.1,27.2,48.0,17.69,43,,2115,Engineering_Bay
001585,Waste_Management_Kit,15.4,11.6,29.7,9.0,53,,79,Engineering_Bay
001586,Cooling_System,34.6,13.2,33.6,7.67,25,,4481,Engineering_Bay
001587,Fire_Extinguisher,15.1,24.8,48.4,9.06,3,,832,Crew_Quarters
001588,Battery_Pack,48.9,45.7,37.5,41.9,56,,491,Power_Bay
001589,Seed_Packets,24.8,25.8,27.9,5.0,54,,83,Lab
001590,3D_Printer,46.4,19.5,12.8,5.79,41,,1797,Engineering_Bay
001591,Asteroid_Sample_Container,22.2,15.2,26.5,7.2,53,,2528,Storage_Bay
001592,Waste_Management_Kit,20.0,28.3,15.2,8.7,67,,11,Sanitation_Bay
001593,First_Aid_Kit,28.7,12.3,24.6,6.1,49,,44,Crew_Quarters
001594,Seed_Packets,21.5,22.9,13.6,8.4,38,,63,Lab
001595,Water_Bottle,18.8,32.0,29.2,8.78,50,,4282,Storage_Bay
001596,Asteroid_Sample_Container,20.7,26.1,28.4,5.4,74,,1370,Storage_Bay
001597,Space_Suit,30.3,37.7,35.0,19.99,25,,2447,Airlock
001598,Circuit_Board,40.4,10.8,34.0,7.42,63,,1375,Storage_Bay
001599,Handheld_Spectrometer,48.7,49.7,17.9,21.66,8,,4735,Engineering_Bay
001600,Food_Packet,18.7,27.3,22.6,2.4,27,2026-04-11T00:00:00Z,76,Storage_Bay
001601,Waste_Management_Kit,12.9,15.8,17.3,8.1,66,,42,Engineering_Bay
001602,Medical_Scanner,48.6,36.2,41.3,36.33,92,2025-05-05T00:00:00Z,21,Lab
001603,Emergency_Oxygen_Mask,30.5,32.4,29.2,14.43,8,,1571,Crew_Quarters
001604,Gyroscope_Module,11.5,27.8,34.3,5.48,63,,425,Engineering_Bay
001605,Pressure_Regulator,41.2,28.4,27.9,16.32,94,,2094,Airlock
001606,Asteroid_Sample_Container,18.6,28.8,22.2,4.0,91,,745,Storage_Bay
001607,Vacuum_Sealed_Tools,48.7,40.7,49.5,49.06,13,,516,Maintenance_Bay
001608,Space_Suit,17.5,47.8,38.0,15.89,43,,1221,Airlock
001609,Handheld_Spectrometer,44.2,24.3,31.2,16.76,50,,4657,Engineering_Bay
001610,Cooling_System,30.7,17.7,36.0,9.78,69,,2716,Power_Bay
001611,3D_Printer,23.8,35.4,30.9,13.02,97,,4841,Lab
001612,Cooling_System,31.7,10.6,36.4,6.12,22,,1719,Power_Bay
001613,Oxygen_Cylinder,21.1,29.7,53.5,20.5,44,,2407,Airlock
001614,3D_Printer,14.8,17.6,19.0,2.47,71,,3754,Engineering_Bay
001615,Microgravity_Lab_Kit,27.8,17.5,18.4,2.5,29,,95,Crew_Quarters
001616,Fire_Extinguisher,18.4,16.6,35.4,5.41,88,,4417,Crew_Quarters
001617,Waste_Management_Kit,15.2,21.8,24.9,8.3,63,,40,Engineering_Bay
001618,EV_Suit_Battery,11.3,13.6,45.4,3.49,1,,966,Airlock
001619,Oxygen_Cylinder,18.4,24.1,41.2,41.8,97,,3359,Medical_Bay
001620,Navigation_Module,23.1,24.4,15.0,4.23,93,,4110,Cockpit
001621,Navigation_Module,38.4,36.3,14.3,9.97,1,,4225,Command_Center
001622,Fire_Extinguisher,15.9,13.9,36.2,4.0,13,,4120,Engineering_Bay
001623,Microgravity_Lab_Kit,12.6,15.1,10.9,4.2,89,,84,Crew_Quarters
001624,Emergency_Beacon,34.9,15.9,10.1,2.8,28,,321,Command_Center
001625,Gyroscope_Module,24.5,11.9,20.9,3.05,88,,4250,Engineering_Bay
001626,Handheld_Spectrometer,29.1,47.5,30.8,21.29,99,,1363,Engineering_Bay
001627,Oxygen_Cylinder,22.6,28.6,52.9,29.1,1,,4774,Airlock
001628,Vacuum_Sealed_Tools,27.3,48.5,10.7,7.08,25,,4587,Storage_Bay
001629,Antibiotic_Supply,36.7,16.9,16.2,5.02,14,2026-09-06T00:00:00Z,2221,Medical_Bay
001630,Microgravity_Lab_Kit,15.5,24.6,20.3,7.5,41,,43,Lab
001631,Research_Samples,16.3,18.5,20.5,3.2,1,,3555,Storage_Bay
001632,Oxygen_Cylinder,26.4,26.3,40.7,43.3,6,,4803,Airlock
001633,LED_Work_Light,34.0,34.8,45.7,27.04,32,,2106,Engineering_Bay
001634,Oxygen_Cylinder,24.8,26.2,72.7,11.9,14,,3482,Medical_Bay
